keyword,label,tweet
cancer,1,Merrimack Pharmaceuticals Stops Mid-Stage Breast Cancer Trial - Yahoo Finance https://t.co/Qoom6DwTCI
cancer,1,"Cancer unfortunately touches almost everyone in some way, whether it’s through a loved one, a friend, or personally. https://t.co/BZyGybBrxa"
cancer,1,Hope Bear For Childhood Cancer  Awareness from @ExtendedStay #GiveHope https://t.co/fZs6uGnfBw via @pennypincherjen
cancer,1,Woman arrested after abusive message about 5-year-old football mascot with cancer https://t.co/2NI7FXVtXA https://t.co/hHtS4i9LwK
cancer,1,news biotech Novel Approach to Bladder Cancer Chemotherapy Based on Arginine Depletion https://t.co/KpMpMfj2m3
cancer,1,"Mohs surgery, also called Mohs micrographic surgery, is a specialized technique for removing skin cancer.
Named... https://t.co/ZZG6QE1G1p"
cancer,1,Study: Walnuts May Reduce Breast Cancer Risk  https://t.co/EwXmbm8rD4
cancer,1,FDA Grants DS-8201 Breakthrough Designation for HER2+ Breast Cancer - OncLive https://t.co/t9NyFhko9R
cancer,1,"Dr. Wenshe Liu, Professor of Chemistry and member of the Toxicology faculty received a CPRIT cancer research... https://t.co/dPoJEGptHh"
cancer,1,"I told this man Jaylan he was bout to get lung cancer, emphysema and COPD if he kept on😂"
cancer,2,"2 days after Christmas, I lost my father to cancer. Fam missing you down here pops. I love you &amp; ain't forget about the promise I made 💯🙏🏽 https://t.co/2z5urO3Uvo"
cancer,1,get cancer faggot ##
cancer,2,"Arrest after malicious message about brave cancer football fan Bradley Lowery posted to Facebook https://t.co/JlaWNJXiaA
Scum bag sicko!!"
cancer,1,The disgrace of cancer clinical trials https://t.co/BabVrMf0HU [h/t @LeukemiaMDA]
cancer,1,Using graphene to detect brain cancer cells https://t.co/RbZORdsW1w
cancer,1,Degarelix for treating advanced hormone-dependent prostate cancer: An evidence review group perspective of a NICE s https://t.co/pB1venEuNf
cancer,1,Dr. Eric Vallieres explains why a molecular measure of tumor aggressiveness is needed in #lungcancer #LCAM #LCSM https://t.co/Dz0brVKIlu https://t.co/XATUf1bbhV
cancer,1,Cancer genetics: Why melanoma is worse in men https://t.co/rJ8om8bHj4
cancer,2,@beckeleven thank you - it worked. Waiting on biopsies but no obvious signs of cancer. Hope Grandma making good progress too.
cancer,0,Fifa is just a big cancer joke with their disconnect shit
cancer,0,"To be fair, it should be noted that Price voted against the 21st Century Cures Act and showed ""particular animus toward the Cancer Moonshot"" https://t.co/dOzFgDGnOr"
cancer,2,Prayers appreciated for my dad tomorrow. Jesus &gt; cancer
cancer,1,"10,270 new childhood cancer cases expected to be diagnosed in the U.S. this year for kids ages 0 to 14.  https://t.co/L6oXaHlC8w https://t.co/gfWVroqk5P"
cancer,1,Lung cancer manifests differently in younger patients https://t.co/BSGWDm83FE
cancer,1,@OfficialBWFC Please share a story about one of your own raising money to stop prostate cancer being a killer. #BWFC #MenUnited https://t.co/oKpzZKGg60
cancer,2,"The Delays front man Greg Gilbert needs donations to fight cancer, please donate here: https://t.co/q5Gtg9EXpk #give4greg"
cancer,1,@TMZ @TMZ_Sports double standard yes making donations to the Salvation Army is great. But what about cancer awareness
cancer,1,"me:*gets a random cramp*
me:*searches up early signs of cancer on webmd*"
cancer,1,@Jeopardy Cindy! Had the most courageous performance I have seen on TV. @SonyPictures Match her contribution to cancer research!
cancer,1,"Found in our #SmartC Serum is #KakaduPlum, a fruit grown in Australia that’s been shown to fight off cancer cells. #HealingSkincare https://t.co/GVYLvZhyNh"
cancer,1,Friday 1st September. Stop 'n' Shop cycle challenge for kids cancer across HRM #nkcr2017 #iwkfoundation
cancer,1,“Mini Organs” Could Change How We Treat Diseases from Cystic Fibrosis to Cancer https://t.co/v9evGtmFmw
cancer,0,You're bigger than cancer Jesus😪
cancer,1,"Also, I hope my #future self thanks me for being cautious &amp; pro-active about #Cancer Prevention. #SkinCancer for now is the only visible one"
cancer,2,seen the United players pics from visiting a hospital. One unlucky cancer patient got stuck with bloody fellaini. That's bloody torture
cancer,0,"@Tallon_1 @Liberal_Lunacy Ahem...I was being sarcastic. I know that HAES is cancer, and that being fat can kill you."
cancer,1,Signs Of Head Lice Vs. Dandruff: How To Recognize Hair And Scalp Problems https://t.co/X9H0HChJYc #health #cancer
cancer,2,"@DutchBros @infinity003 My sis just found out her dog has cancer and ur location in The Dalles just made their day with a 'pup-a-ccino!"" TY!"
cancer,1,Research News: Regular #Aspirin use may reduce risk for Pancreatic #Cancer. #Yale: https://t.co/EMW1q4l2IB
cancer,1,Alzheimer's and cancer research took priority in the latest round of state-funded research grants https://t.co/4DInL5luwd
cancer,1,Gilead's $11.9 billion purchase of a groundbreaking cancer therapy could drag it into a new debate on prices - Was… https://t.co/GIsHBSWcsh
cancer,1,Cannabidiol Fights Cervical Cancer in Vitro Better Than Whole Cannabis Extracts https://t.co/sxv4fgqU9U https://t.co/83hnG5eWNz
cancer,1,Eligibility Criteria a Barrier to Lung Cancer Clinical Trial Participation https://t.co/FsxP0LFIqg
cancer,1,@dailykos to hell with poor women in Texas just let them die of uterine and breast cancer- pitiful
cancer,1,Texas tells women abortion might cause cancer. Science says otherwise. https://t.co/sD1Q4484JA
cancer,2,@Victoria1867 thankyou my mother in law is fighting cancer at the moment so just trying our best to be positive for her x
cancer,1,"I added a video to a @YouTube playlist https://t.co/IKyXiOAYHJ CANCER for the week of December 26, 2016"
cancer,2,"The Delays, a band of the mid-'00s indie rock revival, says its lead singer is fighting bowel &amp; lung cancer (Mirror)
https://t.co/Y7TAmn9P9U"
cancer,0,Cancer while shy is a strong leader. Will become manager at a local coffee shop. Declare Marshall law and then get fired for groping Stacy
cancer,1,The disgrace of cancer clinical trials https://t.co/RhJJDblrsj
cancer,1,1/2 @samwarburton_ you must get loads of these but my wife is raising money for Prince Phillip hospital specalist breast cancer ward....
cancer,1,Dealing with End-Stage Mesothelioma Cancer #mesothelioma https://t.co/esmcoPUlMO https://t.co/nV4pbLTFuB
cancer,1,New video: Cancer Avatars Created For Personalized Treatment - https://t.co/hb3Myhlfuh #XaniaTube
cancer,1,Grail is going to spend more than $1 billion to conquer cancer. Skeptics worry its test won't be reliable. https://t.co/wJUKPi6JzB
cancer,2,Read it. All of it. Return to it. And consider that women will die due to lack of cancer screenings AND DIY abortions #nocoathangers https://t.co/gxrVEuzfYw
cancer,0,"#cancer #daily #horoscope https://t.co/dhMBSnK4kX: Other people are all acting solely on their own behalf today, so see if you can... https://t.co/hDJJ8BrYU6"
cancer,3,Dear Cancer-You suck! You sucked the life out of me. I want my life back. https://t.co/m7oMKGgRLV #cancersucks #dearcancer
cancer,0,This is why most organized religion is a fucking cancer. People thinking the world is ending because shit ended up on the USA's doorstep.
cancer,1,#Christmas can be a tough time if you've been diagnosed with #cancer @WombCancerUK is here for you if you've been diagnosed with #wombcancer
cancer,1,"Hair color warning: The clear link between hair coloring chemicals and cancer

https://t.co/XIrByCt4PM"
cancer,1,I donated in support of Colorectal Cancer Association of Canada! https://t.co/4tqIeqRNQP
cancer,1,@ezraklein @voxdotcom I'm sure Big Pharma will straighten him out - @nytimes Harnessing the U.S. Taxpayer to Fight Cancer and Make Profits
cancer,1,Snap a Selfie to Detect Pancreatic Cancer - Geek https://t.co/9AonCfoGrp
cancer,1,"Hahaha joke of the year ""@lafforfact: &amp;lt;Doggy Style Causes Cancer And Stroke….See Damning Revelation https://t.co/BZeOkmHdQq"""
cancer,0,That's not their science. Their science says humanity is a cancer upon the earth &amp; we should all die. https://t.co/f9ASzaVGFZ
cancer,1,"Grapefruit can help lower cholesterol, protect against colon cancer, &amp; repair DNA. #eatwell #livewell https://t.co/qN6lIgUHUs"
cancer,1,High school juniors/seniors and college freshmen/sophomores: We are now accepting applications for the Cancer... https://t.co/HMHAJ0246D
cancer,1,This disease is life changing. No Symptoms and No Cure. Plz support Carcinoid Cancer. It Takes Lives To Save Lives.
cancer,0,"Even small tumors can be aggressive in early stage breast cancer patients, study shows:
https://t.co/L7njXUAA6o"
cancer,1,"I saw this on the BBC and thought you should see it:

Prostate cancer laser treatment 'truly transformative' - https://t.co/SuiQyTP0cE"
cancer,2,"Help a talented artist, musician, and father to two little girls in his fight against cancer. Send anything you can spare! #give4greg https://t.co/uYuucV0Sjp"
cancer,1,Rest In Peace to all the amazing people cancer has taken from us.
cancer,0,"@CamillaNordlund fuck cancer, fy fasiken va otäckt!😏😞😢😢 Vill se dig kämpa igenom denna tunga motgång.💪💪 Kram &amp; ta hand om dig Camilla!❤️❤️❤️"
cancer,1,"Management encouraged us to wear PJs to work for a cancer foundation.

People are in kigus and old granny nightgowns with sleeping caps."
cancer,1,"AFS Varsity Boys Basketball falls to Overbrook HS, 62-56. Next up: AFS Coaches vs. Cancer Invitational on 12/28 &amp; 12/29. #GoRoos #AFSCvC"
cancer,1,Are you a cancer/patient survivor who got tax credits for health coverage because of #ACA? We want to hear from you. https://t.co/kBJAgirVye https://t.co/1LW2Eeg4Q7
cancer,1,Training is done!!  Now the ride begins for NV Cops for Cancer riders Cst Rockhill &amp; Sgt Devries All the best. #copsforcancerbc https://t.co/qamKdkPGyk
cancer,1,"I think cancer and Alzheimers will be the most popular, so depression. It’s the one that means the most to me. #G5QS https://t.co/l16jXINCvI"
cancer,0,"""I Was All Set to Become the Most Popular Guy in the Cancer Ward. Then I Met My Nemesis: Ben"" https://t.co/rkVBKzNAzC https://t.co/cYhtWW5azN"
cancer,1,@Mikey_deBriel44 Or found a cure for cancer
cancer,2,@alexs_journey @KCKPDChief @KstateSis @Yvonne_the_Mom @ChildrensMercy  A little boy with cancer follows me.  I am speechless. Thanks so much
cancer,1,FDA approves gene therapy to treat a rare cancer  https://t.co/ZBnTiW92l1
cancer,1,BRIEF-Prima BioMed announces data from IMP321 AIPAC clinical trial in breast cancer https://t.co/HxGMGDwcGl
cancer,1,"Marina Reeves now about metastatic breast cancer,  the Safe study just happening @qut_ihbi led by Prof Sandi Hayes https://t.co/ho5dlvyZkW"
cancer,1,A newly discovered process to kill cancer cells can eradicate tumours and reduce the risk of side effects and recu… https://t.co/Q3psn1RHPZ
cancer,1,Research shows adult cancer survivors underconsume whole grains &amp; overconsume empty calories: https://t.co/wLi8KMcijS @TuftsNutrition https://t.co/me6JYnwqFB
cancer,1,Gilead's $11.9 billion purchase of a groundbreaking cancer therapy could drag it into a new debate on prices - Washington Post
cancer,2,"Rangers 3B coach Tony Beasley, who battled cancer this season, wins Good Guy award  https://t.co/bRTSs2FgkP via @sportsdaydfw"
cancer,1,All proceeds from Wine Women &amp; Shoes event will benefit local breast cancer patients affected by Harvey. @iGoPink https://t.co/VLglLOHMCi
cancer,1,"@AnGobanSaor @REGRET_ie @safbaby I'm a theatre nurse, see cancer and what it does to my patients bodies"
cancer,1,Prima $PRR announces positive interim safety data results from IMP321 AIPAC #clinical trial in breast #cancer. More: https://t.co/GW7c8ZxUX7
cancer,1,#cancer Dr. Reddy's Laboratories Ltd DRREDDY Financial and Strategic SWOT Analysis Review Prices from USD $125 https://t.co/F0LW9RXKd1
cancer,1,I liked a @YouTube video https://t.co/0t1G8Ycdh4 Men Find Out Their Prostate Cancer Risk
cancer,1,Often the only sign of early skin cancer is a skin lesion. One may not have any other symptoms... https://t.co/rl4LTkOJp1
cancer,1,NZ study sheds light on #cancer cell spread: https://t.co/2PbReDNbgw via @YahooNZ #OtagoResearch
cancer,1,Rwanda to host major African cancer conference https://t.co/vhFjhsEW1x RwWireFeed #Rwanda #Kigali
cancer,0,@Tuhoontuomittu Good kinda cancer when you need your anime feels fix :^D
cancer,0,"WOW, Rolling Stones is such a Cancer! I heard they afterwards behaved a light bulb..."
cancer,1,Have you or someone you know had to fight cancer? What were the first thoughts that went through your mind upon the initial diagnosis?
cancer,1,Hope for metastatic prostate cancer patients: Targeted alpha therapy shows impressive results #patients https://t.co/V8f5ouU4h8
cancer,1,"like if u study mental disorders, cancer patients, etc ... you'll be walking around looking for signs in yourself 😂"
cancer,1,Traditional And Natural Cancer Treatment Options - https://t.co/VHdDcyDgY1 https://t.co/JAOJtxAFiO
cancer,1,Is there such a thing as minor surgery? #prevention against #cancer with #cannabis is helping people https://t.co/KBpcK0lyCu
cancer,1,New Drug Combinations Found to Treat Breast Cancer https://t.co/lkQT88RKIM
cancer,1,"When I was unemployed, Planned Parenthood was where I went for cancer screenings. Defunding them means putting lives at risk. #IStandWithPP https://t.co/OQHsKMgzWF"
cancer,1,"If Trump cured cancer next week, CNN would complain that it should not have taken him so long!"
cancer,1,WebMD is the perfect website if you want to find out you have 14 different types of cancer and possibly other deadly diseases. #lol
cancer,1,"exact methods he used to heal cancer in this ""tell all"" series, streaming FREE online starting Sept 12th, 2017. https://t.co/92MnrWXyDU"
cancer,1,Cancer Services of Northeast Indiana is a non-profit that has been serving people and families affected by cancer since 1944.
cancer,1,Cancer treatments can induce cardiac toxicities https://t.co/JvpPc34w2S
cancer,1,"Smartphone app looks to detect pancreatic cancer with a selfie

https://t.co/bZEzBgxR0i"
cancer,1,Why do cancer patients shave their head? I think its a tribute to paul walker or something
cancer,1,Pfizer &amp; Health 2.0 are seeking tech-enabled solutions for metastatic breast cancer patients https://t.co/2lOmiB7Fbs @polina_marinova
cancer,1,Has Brain Cancer solved that Arizona Term Limits problem?
cancer,1,Red Cross be juggin people and all them cancer foundations
cancer,1,"New cancer treatment can eradicate tumors, scientists say | https://t.co/rurRLzOeTC"
cancer,1,"In this week's #CSCRadioShow, learn more about how @FirstDescents helps young adults take a break from #cancer: https://t.co/LIYsT2vghV"
cancer,0,Mother nature ain't evil humans are literally cancer to mother nature
cancer,1,"COA Report: Practices Closing, Cost of Cancer Care Increasing - Clinical Oncology News: Clinical… https://t.co/u3TPvEtXj6 #MedicBoard"
cancer,1,Current #research provides molecular portraits of a new cancer drug target. https://t.co/xHktCiXeAk
cancer,1,Looking for families with high frequency of Barrett's esophagus and/or esophageal cancer for genetic research study.
cancer,0,The furry fandom is such cancer
cancer,1,Dr. Oz Explains the Syptoms of Ovarian Cancer https://t.co/N9F9D2GCzp
cancer,1,But don't tell ppl that bravery and anger help you survive cancer. Stop it.
cancer,1,@rockermom53 @DumpTrump7 @StevenOMcCarthy @itsmepanda1 @misstrish1984 Why doesn't everyone who smokes get lung cancer?
cancer,1,Could These Magnetic Nanoparticles Finally Cure Cancer? - Top Secret Writers https://t.co/TgZZfk93MW https://t.co/r3pLaMFQiV
cancer,0,I believe Ann isn't a forced punishment on anyone. She is just a cancer secular society has to eradicate. #Harvey2017 https://t.co/ppdBapbrvZ
cancer,1,New study finds #Prostatecancer patients more likely to die of other diseases https://t.co/0f6hD7VYDl https://t.co/JgdcoD5k6F
cancer,1,HEALTH FACT: Never-married men have a 35% greater chance of dying from cancer than married guys. https://t.co/qDTCMzMzJg
cancer,3,.@bkavoussi .@ceonyc i’ve gotten to see parts of the healthcare system as a patient very up close courtesy of cancer and a bad case of adhd
cancer,1,If you don't know when to shut up and observe then you are suffering from a disease worse than cancer.
cancer,1,Cancer Pen Detects Tumors in Seconds - https://t.co/RMUXLYBZ0n https://t.co/CehCw9lkjL
cancer,0,Hello : ) Fake cancer patient (WillSm_ith) https://t.co/dsiuSd1tY2
cancer,0,"this might be my problem as a cancer, i crave love too much. https://t.co/apIdXYSbot"
cancer,1,Childhood Cancer Fact: Childhood Cancer is not just one disease. It is made up of a dozen types and countless subtypes.
cancer,1,Could the Zika Virus Help Battle a Deadly Brain Cancer? https://t.co/4swk0urMuX https://t.co/BjgoM5THVP
cancer,2,This Real Housewife Just Shared A Picture Of Her Skin Cancer - https://t.co/44JZQoMfZh #TrendingViralHub #Trending #Viral #popular #hot https://t.co/7H4FwRdNeE
cancer,2,Any reporter friends in Charlotte? Man steals (pretty funny) gifts by accident but he does it from a woman battling cancer... https://t.co/HYxXSZytKm
cancer,2,Campaign launched to raise money for Delays frontman's cancer treatment https://t.co/RVTqZdxaS9
cancer,1,@DUPleader time to resign.  Life changing cancer drugs denied at the expense of RHI. Your watch denied GB entitlement to life changing drug
cancer,1,Caution warranted against Vit B intake (B6 &amp; B12) for smokers as this may increase long term risk of lung cancer.... https://t.co/BmlbfDcIn9
cancer,0,"Why you should love conservatives. 
Chesterfield. Reagan. Lung cancer. Lying to people to make money.
Priceless.... https://t.co/2bIIk4tLtu"
cancer,2,Harlem woman with stage 4 ovarian cancer needs help and a home https://t.co/WusYZ61L0u
cancer,1,"Well done Strandtown P.S. who raised £7,729.39 for the N.I.Cancer Fund for Children.Unbelievable generosity for a wonderful charity #Belfast"
cancer,1,Bowie sold. More money for Action Against Cancer. Marvellous. https://t.co/XkWHp9gtQV
cancer,1,"@bengleib a few years ago, friend was trying to get something going on telling cancer to go suck a lemon."
cancer,2,"@smoldaryl lmao. My dad was heavy smoker. He died from cancer of bladder, but his lungs were clean as Fuk."
cancer,1,Did you know that Jeb Bush is used to cure cancer from the human body?
cancer,1,"Please help support the fight against leukemia cancer, add a #Twibbon now! https://t.co/2bDHEFtDU2"
cancer,1,"Gay men are up to six times more likely than heterosexual men to take part in indoor tanning, and twice as likely to get skin cancer."
cancer,1,BRIEF-Prima BioMed announces data from IMP321 AIPAC clinical trial in breast cancer https://t.co/qriJV74C7u #business #bloomberg
cancer,1,Hog jowls and clementines: A bid to awaken cancer patients’ ruined sense of taste https://t.co/rLiCa70OSk By @ericboodman HT @ushamcfarling
cancer,1,CVS Pharmacy: Pledge to Boycott CVS &amp; Caremark Pharmacy Until They Start Selling Cancer Drugs Again -... https://t.co/7hn8pU8GEu via @Cha
cancer,0,"@derads umm actually i'm an enviromental hipster, cutting down trees is cancer, haven't you heard of fake trees?"
cancer,2,"The ""Jeopardy"" contestant only let a handful of people know she was dying of colon cancer, before wowing audiences. https://t.co/jq0ze5Szi3"
cancer,1,"Retweeted WebMD (@WebMD):

Fallopian tube cancer can start at any age, but it's most common in women who are in... https://t.co/rqvx5phZjw"
cancer,1,Prima BioMed Announces Data From IMP321 AIPAC Clinical Trial in Breast Cancer https://t.co/lz4YuHTw5R
cancer,1,Ohio University: Chemo Enables Cancer To Spread From Breast To Lungs https://t.co/8B2GwbnEeZ via @yournewswire
cancer,3,"I've had to accept the reality that there is no getting beyond cancer. I tried to refuse that, I would not let cancer be part of me, I said"
cancer,1,Prostate cancer laser treatment 'truly transformative' - BBC News https://t.co/pQW4Vdzzp7
cancer,2,Today my Aunty lost her battle to cancer. What a horrible disease it is 💔
cancer,1,Researcher Pier Paolo Pandolfi is excited about several promising attack points against cancer https://t.co/Tp0M3lB1Tf
cancer,1,Clicking selfies may help detect pancreatic cancer https://t.co/Kx6UFFsnHA
cancer,1,How important is a PET scan in the management of cancer?
cancer,1,"A5: I'm not sure what the side effects would be, but it would sure be nice to kick cancer's ass once and for all. #g5qs https://t.co/J33l7xs7os"
cancer,1,"PSA if you're gonna send a letter telling the girl you cheated on and lied to about having cancer, you love her it should sound more genuine"
cancer,1,Cancer lecture on how to break the news https://t.co/WkI60hiYF0
cancer,2,I totally forgot maria has cancer 🤦🏽‍♂️
cancer,1,Chemo:Secrets to Thriving is the perfect resource for cancer patients: https://t.co/6nMrrjVRg6
cancer,1,"just saw someone wearing a fuck cancer t shirt while also smoking a cigarette, america rules"
cancer,1,"In the world of cancer, other problems that used to seem so big now seem so small"
cancer,1,8 Cancer Fighting Foods You Need To Know - https://t.co/PscJmYXVFX https://t.co/EslJgd7REC
cancer,1,"On behalf of myself and all the others in my family, I say loud and clear: "" that cancer dies!"" I hate cancer.... https://t.co/wSHfZxTY7s"
cancer,2,Mpho guys ....he doesn't even have his family around ....... Cancer guys 💔😢
cancer,1,Still can't get my head around the fact that it's nearly 2017 and there is still no definate cure for any type of cancer😴🖕🏻
cancer,0,"60% of people in Barbuda now homeless. Will take years to rebuild. 

Puts your own petty problems like ""cancer"" in perspective. Dumbass. https://t.co/HMUBecX8V6"
cancer,1,Early Stage Breast Cancer and Double Mastectomy #DocMaps https://t.co/G3KApoz1Tj
cancer,2,Alameda: Encinal High boys basketball team sponsors young cancer patient https://t.co/QWZ8gO05FA via @eastbaytimes
cancer,1,Swadhyay Family offering blood and platelets for Christmas at Dana Farber Cancer Institute in Boston https://t.co/VVjuCLGYXa https://t.co/kxBst0xFas
cancer,2,"Nasty Cancer!!! Well y'all, I'm gonna say bye-bye to some of you.. Now I'm watching the ones who will have the... https://t.co/jxalBWZFaL"
cancer,2,'It's a horrific disease': Woman who lost father and uncle to asbestos-related cancer battles for awareness https://t.co/1zWUZz3bPL https://t.co/lE7o3VJ2s7
cancer,1,Safe at Home: Preventing Lung Cancer by Reducing Radon in the Home | The Mint Hill Times https://t.co/yCqPXkApk4
cancer,2,"If the Adam Saleh thing is a hoax, it's the worst case of famewhoring insanity since @TigNotaro and nick kroll's fake cancer for fame con."
cancer,1,Let me introduce you to #ROSEBLONDE A pink color that represent every person fighting against cancer The release date will be on October 1st https://t.co/FVYFmBva4j
cancer,0,Why is it that the ceiling fan is used to cure cancer from every planet?
cancer,0,"You’ve got to read this…

To understand that third wave feminism is cancer , nothing more than misandrists.

I pity your son. https://t.co/i51iIKnmz0"
cancer,0,@terracid j'sais pas si t'as vu mais ton chat était cancer comme jamais c'était assez incroyable
cancer,1,I find it funny how I personally don't know what to tell people coming out of surgery for cancer. I'm not sure I wanted to hear anything.
cancer,3,Time for my yearly skin cancer checkup.
cancer,1,@derehks you know what i was gonna let this slide but get fucking cancer
cancer,2,"I worked in this area long before my daughter was diagnosed with cancer, awareness is all I want for minority groups 😬 #irishmed https://t.co/NSln1gGoU3"
cancer,1,"Our 6th Annual Pretty in Pink Ball fundraiser, this event is to raise funds to help families affected by cancer &amp;... https://t.co/TBwtK4p5u6"
cancer,1,"Heal cancer in this ""tell all"" series, streaming FREE online starting Sept 12th, 2017. https://t.co/GWrEI0bB36"
cancer,1,"From a hydration wearable to a way to catch pancreatic cancer early, here are the startups at Harvard's Life Lab. https://t.co/PnEY6JavDJ"
cancer,1,I'm supporting The Rutgers Cancer Institute of New Jersey! https://t.co/ATWCCkH1UO via @DonorDrive
cancer,1,Patient Centered Screening for Lung Cancer https://t.co/FiQAC1ZLc3 https://t.co/n7oZ386Qt9
cancer,3,@colin_dunlap I had throats cancer 2 yrs ago. Also never realized what kind hearted people are out there that deal with this daily.
cancer,1,1 News • 'Cancer kills 8.2m annually' via @233liveOnline. Full story at https://t.co/4ZiZqiVPtb
cancer,1,Can Turkey Tail Mushrooms Aid in the Fight Against Cancer? https://t.co/XtXPVkaiNq
cancer,1,"me: dad what would you do if i got cancer 

my dad, no hesitation: shoot you in the head"
cancer,2,#PrayerRequest Hi I'm asking for prayers for my daughter's sister in-law. she was diagnosed with stage 4 colorectal cancer. @CancerPrayerNet
cancer,0,Yo these kids are going to give me cancer
cancer,0,@sanscoolbro @uf_papyrus03o @underlustkitten *sigh*I guess I can im already cancer
cancer,1,Which drug is more effective for the treatment of breast cancer: denosumab or bisphosphonates? https://t.co/NllyKPWhZi https://t.co/VC2qGhzTc9
cancer,1,A Study of APR246 in Oesophageal Cancer https://t.co/LwCqytIsCq
cancer,0,"And wore a FLOTUS baseball cap. Must be Orange Cancer's idea, but still ... https://t.co/J9ZuCLoF9L"
cancer,1,A Phase 12 Study of Ramucirumab Plus Nivolumab in Participants With Gastric or GEJ Cancer https://t.co/Rpo6GekcaZ
cancer,0,You are not friends with #Cancer anymore. You are a stranger with memories.
cancer,0,Piper and his ilk are a cancer on contemporary Christianity. I was exposed to his drivel at great length in college; this comes as no shock. https://t.co/Gh3OO92eRp
cancer,1,Patients who opt for alternative medicine as their sole cancer treatment are more than twice likely to die as... https://t.co/dhmWxTyqoj
cancer,1,[Science] Anti-inflammatory therapy cuts risk of lung cancer https://t.co/2DXvJKWN9b https://t.co/WVcICrIoMo
cancer,1,6 Surprising Things That Up Your Risk For Skin Cancer https://t.co/4c4oiFB5oA https://t.co/rY5PLrYwEf
cancer,1,I just remembered I dreamed I found a funny mole on my leg &amp; I was afraid it was cancer but it turned out I had rabies. 😨
cancer,1,Houston cancer clinic and trauma center forced to suspend services - Daily Mail https://t.co/HwA9ENI1kM
cancer,2,some old man just yelled at everyone bc he has cancer and needs the bathroom unlocked in under 10 seconds
cancer,1,Immunotherapy for Cancer Is Far More Dangerous Than Advertised https://t.co/BE6zChbBD2
cancer,1,"Early Cancer Signs Men Shouldn’t Ignore 
https://t.co/TrMBCbE9pm https://t.co/K33480nwKq"
cancer,2,"5-year-old boy with cancer gets over 220,000 Christmas cards from across the world https://t.co/JoE2NuyxWI https://t.co/EjR3RqFB5M"
cancer,1,Gilead's $11.9 billion purchase of a groundbreaking cancer therapy could drag it into a new debate on prices -… https://t.co/Avu8cGNxvl
cancer,2,I want to see them both again one day; see all of my loved ones and meet his mom who died of cancer far too soon. I want the 14th back.
cancer,1,"@ilmh123 If you were educated, u would know fed $$ not allowed to be used for abortions. Used only 4 birth control, cancer/STD screens, etc."
cancer,1,"Puns are fun. Obesity is heart disease, diabetes, liver disease and many types of cancer. #WorldObesityDay @DamianFog https://t.co/o9pUJUMrYI"
cancer,1,Mortality in tongue cancer patients treated by curative surgery: a retrospective cohort study from CGRD. https://t.co/BmwmMQV71d
cancer,1,For Sale https://t.co/VCjZENIyrH $7.95 CANCER  zodiac sign #coffee #mug 20 fl oz https://t.co/Ur6GPhuENv
cancer,1,"CANCER for the week of December 26, 2016: https://t.co/IKyXiOAYHJ via @YouTube"
cancer,1,"@kenlowery @Doubting_Tom @newageamazon @jason1749 @jojoseames ""Level with me, Doc. Is the cancer gonna get me?""
""Mr. Wilson, please leave."""
cancer,1,IBM pitched its Watson supercomputer as a revolution in cancer care. It’s nowhere close https://t.co/1IxLZiHHNk via @statnews
cancer,1,You already did...by creating more cancer-free futures. Thank you!!!! https://t.co/7FILo1Zg6w
cancer,0,Leo with moon in cancer I'm so awesome
cancer,1,@geoff_bernz Red meat also increases cancer risk: is 'fire' evil science? @DoubleDumas @vinctee @jandrew62956555 @HaussO @5317006 @adr3n
cancer,1,Should Cancer Patients and Survivors Eat Organic (O) Foods? https://t.co/VZdDqdEXYr via @PBeatingCancer
cancer,0,"coworker: “im gonna call you captain marvel because youre always wearing marvel shirts”

Me: Why would you wish cancer on me?"
cancer,2,Country star Jo Dee Messina has been diagnosed with cancer https://t.co/hhS9HVUNuj
cancer,1,"The mango is the most popular fruit in the world. It also helps against cancer, clears skin and lowers cholesterol."
cancer,1,WTF. This #GTA woman was sold a hat with labels warning of cancer exposure... Who else is pissed? https://t.co/EYCHJXgpJv https://t.co/1rU9gXeh9W
cancer,1,I liked a @YouTube video https://t.co/h2FRXhcgin Dr.Christina Sanchez explains how cannabis kills cancer cells (MORE at
cancer,1,news biotech Development of AntiCancer Drugs May Overlook Compounds Useful for Humans https://t.co/FBZabX7SXf
cancer,1,Our special Thanks to MD Anderson  for his Mission End Cancer ♋ 2020 and his support and help to Cancer Patients
cancer,1,"17% of women with early-stage breast cancer have unnecessary mastectomies, and doctors want to know why - Los… https://t.co/py7CAav2lN"
cancer,1,Testing probe to help cancer surgeons know they got it all https://t.co/XEVZ3LSNKq https://t.co/1af7EoWD0X
cancer,1,25M cancer screens! Imagine how many lives saved. Proud to count Clinical Genomics an @OneVenturesVC portfolio  https://t.co/cAVLyHTC5H
cancer,1,A Lung Cancer Diagnosis Is Not The End Of The World - Read These Helpful Tips #LC https://t.co/Fj8iP91ZA1
cancer,1,"Ovarian Conservation, Lower All-Cause Mortality in Early Cervical Cancer https://t.co/VbtK6EHrqH"
cancer,0,Just gave myself full blown level 69 cancer by playing Gears 4 again smfh fuck this game
cancer,1,#Cancer signs are not very secure or confident in themselves and get jealous easily.
cancer,0,I always catch myself hearing a beat from that Sharpie dude and I get a little bit of cancer each time...
cancer,1,"New cancer treatment can eradicate tumors, scientists say - Fox News https://t.co/jDdzrkyArA"
